,vol,Date_utc
8781,0.0506562746236504,2018-11-20 21:00:00+00:00
8782,0.04987680895782103,2018-11-21 21:00:00+00:00
8783,0.047734122380627374,2018-11-23 21:00:00+00:00
8784,0.04841959801569758,2018-11-26 21:00:00+00:00
8785,0.04793580858679834,2018-11-27 21:00:00+00:00
8786,0.0490548780974685,2018-11-28 21:00:00+00:00
8787,0.048937284717057855,2018-11-29 21:00:00+00:00
8788,0.04903133078273105,2018-11-30 21:00:00+00:00
8789,0.0488547065957499,2018-12-03 21:00:00+00:00
8790,0.04869668514167391,2018-12-04 21:00:00+00:00
8791,0.04874139266353443,2018-12-06 21:00:00+00:00
8792,0.048858485052752906,2018-12-07 21:00:00+00:00
8793,0.048632051286453634,2018-12-10 21:00:00+00:00
8794,0.048582541318159145,2018-12-11 21:00:00+00:00
8795,0.048351050706945,2018-12-12 21:00:00+00:00
8796,0.04827432883041334,2018-12-13 21:00:00+00:00
8797,0.04817955403093212,2018-12-14 21:00:00+00:00
8798,0.04879050278698448,2018-12-17 21:00:00+00:00
8799,0.04875069755197353,2018-12-18 21:00:00+00:00
8800,0.048943639555832495,2018-12-19 21:00:00+00:00
8801,0.04904375703429727,2018-12-20 21:00:00+00:00
8802,0.04848573017096197,2018-12-21 21:00:00+00:00
8803,0.04832766986096467,2018-12-24 21:00:00+00:00
8804,0.04848102603120905,2018-12-26 21:00:00+00:00
8805,0.04855613114756873,2018-12-27 21:00:00+00:00
8806,0.04876804220940962,2018-12-28 21:00:00+00:00
8807,0.04883361166175684,2018-12-31 21:00:00+00:00
8808,0.047285290762220954,2019-01-02 21:00:00+00:00
8809,0.047290207411999824,2019-01-03 21:00:00+00:00
8810,0.046965177915024206,2019-01-04 21:00:00+00:00
8811,0.0470862976631996,2019-01-07 21:00:00+00:00
8812,0.04676933298074095,2019-01-08 21:00:00+00:00
8813,0.046546591650165475,2019-01-09 21:00:00+00:00
8814,0.046916929054435876,2019-01-10 21:00:00+00:00
8815,0.046912820702999875,2019-01-11 21:00:00+00:00
8816,0.046894253029736814,2019-01-14 21:00:00+00:00
8817,0.04690664747593179,2019-01-15 21:00:00+00:00
8818,0.04645823245637153,2019-01-16 21:00:00+00:00
8819,0.04646393586241984,2019-01-17 21:00:00+00:00
8820,0.04611262780821482,2019-01-18 21:00:00+00:00
8821,0.0459609213401428,2019-01-22 21:00:00+00:00
8822,0.04475524730759318,2019-01-23 21:00:00+00:00
8823,0.04461803658390177,2019-01-24 21:00:00+00:00
8824,0.04425461315311406,2019-01-25 21:00:00+00:00
8825,0.044298479946630075,2019-01-28 21:00:00+00:00
8826,0.04424474659228079,2019-01-29 21:00:00+00:00
8827,0.04418760320790561,2019-01-30 21:00:00+00:00
8828,0.04418137062229892,2019-01-31 21:00:00+00:00
8829,0.04396817605212019,2019-02-01 21:00:00+00:00
8830,0.04357196607875419,2019-02-04 21:00:00+00:00
8831,0.04357165571561627,2019-02-05 21:00:00+00:00
8832,0.04197597454493729,2019-02-06 21:00:00+00:00
8833,0.04134287884335465,2019-02-07 21:00:00+00:00
8834,0.04164982301744253,2019-02-08 21:00:00+00:00
8835,0.04164821922422021,2019-02-11 21:00:00+00:00
8836,0.04159880411802716,2019-02-12 21:00:00+00:00
8837,0.04150952484600403,2019-02-13 21:00:00+00:00
8838,0.041509995459644414,2019-02-14 21:00:00+00:00
8839,0.04142709963520982,2019-02-15 21:00:00+00:00
8840,0.04197621293092257,2019-02-19 21:00:00+00:00
8841,0.041841124328274075,2019-02-20 21:00:00+00:00
8842,0.041549258629583495,2019-02-21 21:00:00+00:00
8843,0.04124789561866312,2019-02-22 21:00:00+00:00
8844,0.041210370389769616,2019-02-25 21:00:00+00:00
8845,0.0411309371494754,2019-02-26 21:00:00+00:00
8846,0.04114294980342626,2019-02-27 21:00:00+00:00
8847,0.041155102560485525,2019-02-28 21:00:00+00:00
8848,0.040809051383759495,2019-03-01 21:00:00+00:00
8849,0.04085359425371379,2019-03-04 21:00:00+00:00
8850,0.04083891208619218,2019-03-05 21:00:00+00:00
8851,0.04082582073052044,2019-03-06 21:00:00+00:00
8852,0.04058877058378824,2019-03-07 21:00:00+00:00
8853,0.04059229078428841,2019-03-08 21:00:00+00:00
8854,0.04055802776110314,2019-03-11 20:00:00+00:00
8855,0.040558317522584444,2019-03-12 20:00:00+00:00
8856,0.04022622011290204,2019-03-13 20:00:00+00:00
8857,0.04022623683092889,2019-03-14 20:00:00+00:00
8858,0.04023929691806995,2019-03-15 20:00:00+00:00
8859,0.03999875116416545,2019-03-18 20:00:00+00:00
8860,0.03988918227822815,2019-03-19 20:00:00+00:00
8861,0.03962922205596802,2019-03-20 20:00:00+00:00
8862,0.03929926027605134,2019-03-21 20:00:00+00:00
8863,0.03929457270741124,2019-03-22 20:00:00+00:00
8864,0.03929741825141398,2019-03-25 20:00:00+00:00
8865,0.03929367968616282,2019-03-26 20:00:00+00:00
8866,0.03928677617192199,2019-03-27 20:00:00+00:00
8867,0.03928042014887386,2019-03-28 20:00:00+00:00
8868,0.03862167176666633,2019-03-29 20:00:00+00:00
8869,0.03846743459129055,2019-04-01 20:00:00+00:00
8870,0.03972478764034359,2019-04-02 20:00:00+00:00
8871,0.040053691659892386,2019-04-03 20:00:00+00:00
8872,0.04019254122781165,2019-04-04 20:00:00+00:00
8873,0.040256837887467735,2019-04-05 20:00:00+00:00
8874,0.0402707831032885,2019-04-08 20:00:00+00:00
8875,0.04019086509813076,2019-04-09 20:00:00+00:00
8876,0.040021953584723165,2019-04-10 20:00:00+00:00
8877,0.04008249682960783,2019-04-11 20:00:00+00:00
8878,0.040077814188032766,2019-04-12 20:00:00+00:00
8879,0.04004314767343537,2019-04-15 20:00:00+00:00
8880,0.04008294538528911,2019-04-16 20:00:00+00:00
8881,0.040028278760793,2019-04-17 20:00:00+00:00
8882,0.040020933565219546,2019-04-18 20:00:00+00:00
8883,0.03986906091832721,2019-04-22 20:00:00+00:00
8884,0.03994630544198157,2019-04-23 20:00:00+00:00
8885,0.039956202358401485,2019-04-24 20:00:00+00:00
8886,0.03994761290648446,2019-04-25 20:00:00+00:00
8887,0.04022402024389164,2019-04-26 20:00:00+00:00
8888,0.04022018410070552,2019-04-29 20:00:00+00:00
8889,0.04009995344748033,2019-04-30 20:00:00+00:00
8890,0.040094594865789944,2019-05-01 20:00:00+00:00
8891,0.04009023205474036,2019-05-02 20:00:00+00:00
8892,0.04016027929715834,2019-05-03 20:00:00+00:00
8893,0.040165768954410125,2019-05-06 20:00:00+00:00
8894,0.040182634835187206,2019-05-07 20:00:00+00:00
8895,0.04016856250011471,2019-05-08 20:00:00+00:00
8896,0.04018328355710323,2019-05-09 20:00:00+00:00
8897,0.040050437545366496,2019-05-10 20:00:00+00:00
8898,0.04290207061230708,2019-05-13 20:00:00+00:00
8899,0.04288945224907995,2019-05-14 20:00:00+00:00
8900,0.043026394593508044,2019-05-15 20:00:00+00:00
8901,0.043105856080737484,2019-05-16 20:00:00+00:00
8902,0.043450327758023814,2019-05-17 20:00:00+00:00
8903,0.04386707625830449,2019-05-20 20:00:00+00:00
8904,0.043895148769794334,2019-05-21 20:00:00+00:00
8905,0.043892584086120526,2019-05-22 20:00:00+00:00
8906,0.04390484912367292,2019-05-23 20:00:00+00:00
8907,0.04394293546590473,2019-05-24 20:00:00+00:00
8908,0.04421934867284841,2019-05-28 20:00:00+00:00
8909,0.04358340740336392,2019-05-29 20:00:00+00:00
8910,0.043514187779431154,2019-05-30 20:00:00+00:00
8911,0.043471899858849694,2019-05-31 20:00:00+00:00
8912,0.04332308443550505,2019-06-03 20:00:00+00:00
8913,0.04392425315175658,2019-06-04 20:00:00+00:00
8914,0.04392943150656628,2019-06-05 20:00:00+00:00
8915,0.043960878732876386,2019-06-06 20:00:00+00:00
8916,0.04406662497716121,2019-06-07 20:00:00+00:00
8917,0.044063884887264225,2019-06-10 20:00:00+00:00
8918,0.04377677066352464,2019-06-11 20:00:00+00:00
8919,0.04382517960722183,2019-06-12 20:00:00+00:00
8920,0.04381482554018189,2019-06-13 20:00:00+00:00
8921,0.043827471384591636,2019-06-14 20:00:00+00:00
8922,0.044332860250903924,2019-06-17 20:00:00+00:00
8923,0.044307818124522155,2019-06-18 20:00:00+00:00
8924,0.04358792029212714,2019-06-19 20:00:00+00:00
8925,0.043660071353804106,2019-06-20 20:00:00+00:00
8926,0.043709275695703466,2019-06-21 20:00:00+00:00
8927,0.04415324492293937,2019-06-24 20:00:00+00:00
8928,0.04421096851391699,2019-06-25 20:00:00+00:00
8929,0.046195884937902144,2019-06-26 20:00:00+00:00
8930,0.04835314887727045,2019-06-27 20:00:00+00:00
8931,0.049080496704793315,2019-06-28 20:00:00+00:00
8932,0.0503803195502055,2019-07-01 20:00:00+00:00
8933,0.05025609230938592,2019-07-02 20:00:00+00:00
8934,0.049988051456633154,2019-07-03 20:00:00+00:00
8935,0.04999561687384122,2019-07-05 20:00:00+00:00
8936,0.050365781412403304,2019-07-08 20:00:00+00:00
8937,0.05037085159624273,2019-07-09 20:00:00+00:00
8938,0.050326184843445164,2019-07-10 20:00:00+00:00
8939,0.05023285701796909,2019-07-11 20:00:00+00:00
8940,0.05022456300958521,2019-07-12 20:00:00+00:00
8941,0.05041851110946412,2019-07-15 20:00:00+00:00
8942,0.050906085257315006,2019-07-16 20:00:00+00:00
8943,0.050899104372621864,2019-07-17 20:00:00+00:00
8944,0.05104835086767258,2019-07-18 20:00:00+00:00
8945,0.05102846068687125,2019-07-19 20:00:00+00:00
8946,0.0510613716287805,2019-07-22 20:00:00+00:00
8947,0.05103629575597045,2019-07-23 20:00:00+00:00
8948,0.05099380796372691,2019-07-24 20:00:00+00:00
8949,0.051008785111219174,2019-07-25 20:00:00+00:00
8950,0.0506236028962156,2019-07-26 20:00:00+00:00
8951,0.05068757215711409,2019-07-29 20:00:00+00:00
8952,0.050686911199885956,2019-07-30 20:00:00+00:00
8953,0.05070805366843939,2019-07-31 20:00:00+00:00
8954,0.0507053001893796,2019-08-01 20:00:00+00:00
8955,0.05062929992152649,2019-08-02 20:00:00+00:00
8956,0.05120425397309474,2019-08-05 20:00:00+00:00
8957,0.05120299327616671,2019-08-06 20:00:00+00:00
8958,0.05119761326103827,2019-08-07 20:00:00+00:00
8959,0.05121477566475031,2019-08-08 20:00:00+00:00
8960,0.05122725832069311,2019-08-09 20:00:00+00:00
8961,0.0512773151131021,2019-08-12 20:00:00+00:00
8962,0.05134882838732793,2019-08-13 20:00:00+00:00
8963,0.051568561543405014,2019-08-14 20:00:00+00:00
8964,0.05146871020270648,2019-08-15 20:00:00+00:00
8965,0.05150409488449506,2019-08-16 20:00:00+00:00
8966,0.05148496553572307,2019-08-19 20:00:00+00:00
8967,0.05144891485023317,2019-08-20 20:00:00+00:00
8968,0.051533245799770346,2019-08-21 20:00:00+00:00
8969,0.05136960742076588,2019-08-22 20:00:00+00:00
8970,0.05120291260199647,2019-08-23 20:00:00+00:00
8971,0.05120849039478479,2019-08-26 20:00:00+00:00
8972,0.05120023222299563,2019-08-27 20:00:00+00:00
8973,0.051303620260301476,2019-08-28 20:00:00+00:00
8974,0.05131898625358981,2019-08-29 20:00:00+00:00
8975,0.05130356090567846,2019-08-30 20:00:00+00:00
8976,0.05180237012477602,2019-09-03 20:00:00+00:00
8977,0.05172034288884493,2019-09-04 20:00:00+00:00
8978,0.051736047709018324,2019-09-05 20:00:00+00:00
8979,0.051741395810551365,2019-09-06 20:00:00+00:00
8980,0.05174517301284336,2019-09-09 20:00:00+00:00
8981,0.051690986817742327,2019-09-10 20:00:00+00:00
8982,0.05167025194087946,2019-09-11 20:00:00+00:00
8983,0.05161748007979546,2019-09-12 20:00:00+00:00
8984,0.051611963141073025,2019-09-13 20:00:00+00:00
8985,0.05159778791023243,2019-09-16 20:00:00+00:00
8986,0.05160214675220098,2019-09-17 20:00:00+00:00
8987,0.051589235637379896,2019-09-18 20:00:00+00:00
8988,0.0515910407517856,2019-09-19 20:00:00+00:00
8989,0.051577685349230865,2019-09-20 20:00:00+00:00
8990,0.051621210127408904,2019-09-23 20:00:00+00:00
8991,0.05230549945550075,2019-09-24 20:00:00+00:00
8992,0.05232329387470127,2019-09-25 20:00:00+00:00
8993,0.05235320870527293,2019-09-26 20:00:00+00:00
8994,0.05236299177881725,2019-09-27 20:00:00+00:00
8995,0.05228919716683052,2019-09-30 20:00:00+00:00
8996,0.05228928716131874,2019-10-01 20:00:00+00:00
8997,0.052265203356612625,2019-10-02 20:00:00+00:00
8998,0.05227317130287836,2019-10-03 20:00:00+00:00
8999,0.05227302201976795,2019-10-04 20:00:00+00:00
9000,0.05227065795106221,2019-10-07 20:00:00+00:00
9001,0.052273323846066484,2019-10-08 20:00:00+00:00
9002,0.05237642229004056,2019-10-09 20:00:00+00:00
9003,0.05237766768188305,2019-10-10 20:00:00+00:00
9004,0.05241163383012784,2019-10-11 20:00:00+00:00
9005,0.05241125861293845,2019-10-14 20:00:00+00:00
9006,0.05243040117160479,2019-10-15 20:00:00+00:00
9007,0.05243556758654619,2019-10-16 20:00:00+00:00
9008,0.052440230170736804,2019-10-17 20:00:00+00:00
9009,0.05244852802881127,2019-10-18 20:00:00+00:00
9010,0.052481024090298825,2019-10-21 20:00:00+00:00
9011,0.05248206474245146,2019-10-22 20:00:00+00:00
9012,0.052771521615076034,2019-10-23 20:00:00+00:00
9013,0.052771650201300105,2019-10-24 20:00:00+00:00
9014,0.05366777478054421,2019-10-25 20:00:00+00:00
9015,0.053950065190990465,2019-10-28 20:00:00+00:00
9016,0.053960247280231494,2019-10-29 20:00:00+00:00
9017,0.05396068318389109,2019-10-30 20:00:00+00:00
9018,0.05395736158011019,2019-10-31 20:00:00+00:00
9019,0.05317690221403299,2019-11-01 20:00:00+00:00
9020,0.05320550965410871,2019-11-04 21:00:00+00:00
9021,0.05321528721899434,2019-11-05 21:00:00+00:00
9022,0.05268291796166138,2019-11-06 21:00:00+00:00
9023,0.052019766692149874,2019-11-07 21:00:00+00:00
9024,0.052069484607602384,2019-11-08 21:00:00+00:00
9025,0.05198276385574869,2019-11-11 21:00:00+00:00
9026,0.05116207792075289,2019-11-12 21:00:00+00:00
9027,0.051146164762979764,2019-11-13 21:00:00+00:00
9028,0.05019321753789546,2019-11-14 21:00:00+00:00
9029,0.05017404548449565,2019-11-15 21:00:00+00:00
9030,0.05007856428401636,2019-11-18 21:00:00+00:00
9031,0.050033980365950886,2019-11-19 21:00:00+00:00
9032,0.05003394518111394,2019-11-20 21:00:00+00:00
9033,0.05002803470657142,2019-11-21 21:00:00+00:00
9034,0.04979039405323714,2019-11-22 21:00:00+00:00
9035,0.049813645388101783,2019-11-25 21:00:00+00:00
9036,0.04980659455744335,2019-11-26 21:00:00+00:00
9037,0.04993394269468344,2019-11-27 21:00:00+00:00
9038,0.04979901979145158,2019-11-29 21:00:00+00:00
9039,0.04992668511352155,2019-12-02 21:00:00+00:00
9040,0.04935134326840286,2019-12-03 21:00:00+00:00
9041,0.04935545946346368,2019-12-04 21:00:00+00:00
9042,0.04922220006031645,2019-12-05 21:00:00+00:00
9043,0.04915417764526062,2019-12-06 21:00:00+00:00
9044,0.04913740269809868,2019-12-09 21:00:00+00:00
9045,0.0490059565380835,2019-12-10 21:00:00+00:00
9046,0.04881013176280398,2019-12-11 21:00:00+00:00
9047,0.04868788404867095,2019-12-12 21:00:00+00:00
9048,0.04836329661705016,2019-12-13 21:00:00+00:00
9049,0.04835220961755936,2019-12-16 21:00:00+00:00
9050,0.0483235229764236,2019-12-17 21:00:00+00:00
9051,0.04856066147627638,2019-12-18 21:00:00+00:00
9052,0.04855844513372539,2019-12-19 21:00:00+00:00
9053,0.04843170343316506,2019-12-20 21:00:00+00:00
9054,0.04845258376908798,2019-12-23 21:00:00+00:00
9055,0.04848624757414552,2019-12-24 21:00:00+00:00
9056,0.04806844230675486,2019-12-26 21:00:00+00:00
9057,0.04807099085937883,2019-12-27 21:00:00+00:00
9058,0.0480710229408397,2019-12-30 21:00:00+00:00
9059,0.048037975629429304,2019-12-31 21:00:00+00:00
9060,0.048088689768483545,2020-01-02 21:00:00+00:00
9061,0.04819925776305679,2020-01-03 21:00:00+00:00
9062,0.048229643710411815,2020-01-06 21:00:00+00:00
9063,0.04848811190859983,2020-01-07 21:00:00+00:00
9064,0.04849148911317994,2020-01-08 21:00:00+00:00
9065,0.04853702852871036,2020-01-09 21:00:00+00:00
9066,0.04856908758464581,2020-01-10 21:00:00+00:00
9067,0.04849329837283762,2020-01-13 21:00:00+00:00
9068,0.04864778438351931,2020-01-14 21:00:00+00:00
9069,0.04864988470098556,2020-01-15 21:00:00+00:00
9070,0.04865516503789543,2020-01-16 21:00:00+00:00
9071,0.04865957622396938,2020-01-17 21:00:00+00:00
9072,0.04867352134562943,2020-01-21 21:00:00+00:00
9073,0.04867948849379096,2020-01-22 21:00:00+00:00
9074,0.048721214522657846,2020-01-23 21:00:00+00:00
9075,0.048723444881110814,2020-01-24 21:00:00+00:00
9076,0.04860959013895705,2020-01-27 21:00:00+00:00
9077,0.048603768067755876,2020-01-28 21:00:00+00:00
9078,0.04864329023970769,2020-01-29 21:00:00+00:00
9079,0.04864256687169343,2020-01-30 21:00:00+00:00
9080,0.04868599415707974,2020-01-31 21:00:00+00:00
9081,0.04868596787967165,2020-02-03 21:00:00+00:00
9082,0.048302865749352414,2020-02-04 21:00:00+00:00
9083,0.04841243015479836,2020-02-05 21:00:00+00:00
9084,0.04840356547232911,2020-02-06 21:00:00+00:00
9085,0.04840579488036281,2020-02-07 21:00:00+00:00
9086,0.04836481181581442,2020-02-10 21:00:00+00:00
9087,0.04841820958621944,2020-02-11 21:00:00+00:00
9088,0.04839551429005814,2020-02-12 21:00:00+00:00
9089,0.04840549288705735,2020-02-13 21:00:00+00:00
9090,0.04840905856317628,2020-02-14 21:00:00+00:00
9091,0.048371736574466716,2020-02-18 21:00:00+00:00
9092,0.048331698168362976,2020-02-19 21:00:00+00:00
9093,0.04849578874998084,2020-02-20 21:00:00+00:00
9094,0.048498464096260796,2020-02-21 21:00:00+00:00
9095,0.04851130060418465,2020-02-24 21:00:00+00:00
9096,0.04854358245405649,2020-02-25 21:00:00+00:00
9097,0.04870034633062325,2020-02-26 21:00:00+00:00
9098,0.04870067180164554,2020-02-27 21:00:00+00:00
9099,0.04875136005484386,2020-02-28 21:00:00+00:00
9100,0.04878052021167458,2020-03-02 21:00:00+00:00
9101,0.04880427311880277,2020-03-03 21:00:00+00:00
9102,0.0488043057501293,2020-03-04 21:00:00+00:00
9103,0.04888502647793962,2020-03-05 21:00:00+00:00
9104,0.04887656085251371,2020-03-06 21:00:00+00:00
9105,0.049749796668035515,2020-03-09 20:00:00+00:00
9106,0.04972669542532084,2020-03-10 20:00:00+00:00
9107,0.049749002326738526,2020-03-11 20:00:00+00:00
9108,0.05194341969861197,2020-03-12 20:00:00+00:00
9109,0.05234257969565394,2020-03-13 20:00:00+00:00
9110,0.0526833305352678,2020-03-16 20:00:00+00:00
9111,0.05298727165590569,2020-03-17 20:00:00+00:00
9112,0.052097880356471164,2020-03-18 20:00:00+00:00
9113,0.05292430682184488,2020-03-19 20:00:00+00:00
9114,0.052769202663311365,2020-03-20 20:00:00+00:00
9115,0.0527229375829973,2020-03-23 20:00:00+00:00
9116,0.052855054400486615,2020-03-24 20:00:00+00:00
9117,0.05286501165543903,2020-03-25 20:00:00+00:00
9118,0.05281983635202436,2020-03-26 20:00:00+00:00
9119,0.05266201837747146,2020-03-27 20:00:00+00:00
9120,0.05274305567747026,2020-03-30 20:00:00+00:00
9121,0.05274527425260931,2020-03-31 20:00:00+00:00
9122,0.052772201685241174,2020-04-01 20:00:00+00:00
9123,0.0531170286588845,2020-04-02 20:00:00+00:00
9124,0.05311646522404641,2020-04-03 20:00:00+00:00
9125,0.05330299337752703,2020-04-06 20:00:00+00:00
9126,0.05325624415111636,2020-04-07 20:00:00+00:00
9127,0.05321936497411068,2020-04-08 20:00:00+00:00
9128,0.05321983593156177,2020-04-09 20:00:00+00:00
9129,0.05317009665415094,2020-04-13 20:00:00+00:00
9130,0.053176274078511776,2020-04-14 20:00:00+00:00
9131,0.053205873810211475,2020-04-15 20:00:00+00:00
9132,0.05329757285110298,2020-04-16 20:00:00+00:00
9133,0.05328861282784602,2020-04-17 20:00:00+00:00
9134,0.053281000813542395,2020-04-20 20:00:00+00:00
9135,0.053284771202172225,2020-04-21 20:00:00+00:00
9136,0.05330864984425171,2020-04-22 20:00:00+00:00
9137,0.05344139877488765,2020-04-23 20:00:00+00:00
9138,0.053416463981693606,2020-04-24 20:00:00+00:00
9139,0.05334135529747582,2020-04-27 20:00:00+00:00
9140,0.05109795755118745,2020-04-28 20:00:00+00:00
9141,0.051760940752574265,2020-04-29 20:00:00+00:00
9142,0.051653384861676824,2020-04-30 20:00:00+00:00
9143,0.05157453954239244,2020-05-01 20:00:00+00:00
9144,0.051243741727720026,2020-05-04 20:00:00+00:00
9145,0.050889263621586564,2020-05-05 20:00:00+00:00
9146,0.05091763626094025,2020-05-06 20:00:00+00:00
9147,0.0510803657324955,2020-05-07 20:00:00+00:00
9148,0.05106432207982511,2020-05-08 20:00:00+00:00
9149,0.051638081357659064,2020-05-11 20:00:00+00:00
9150,0.05140085251828608,2020-05-12 20:00:00+00:00
9151,0.05146553638757556,2020-05-13 20:00:00+00:00
9152,0.05157121161741773,2020-05-14 20:00:00+00:00
9153,0.05160258540917176,2020-05-15 20:00:00+00:00
9154,0.05165279829349113,2020-05-18 20:00:00+00:00
9155,0.0511303907837033,2020-05-19 20:00:00+00:00
9156,0.051116604410158466,2020-05-20 20:00:00+00:00
9157,0.0511961683546007,2020-05-21 20:00:00+00:00
9158,0.05111143034800652,2020-05-22 20:00:00+00:00
9159,0.05118689448502127,2020-05-26 20:00:00+00:00
9160,0.05124227557600669,2020-05-27 20:00:00+00:00
9161,0.05123623252919105,2020-05-28 20:00:00+00:00
9162,0.05123674723369043,2020-05-29 20:00:00+00:00
9163,0.05123446872284631,2020-06-01 20:00:00+00:00
9164,0.05078854641902007,2020-06-02 20:00:00+00:00
9165,0.05076039846366133,2020-06-03 20:00:00+00:00
9166,0.05078036362767877,2020-06-04 20:00:00+00:00
9167,0.0507194168523596,2020-06-05 20:00:00+00:00
9168,0.050660056434965926,2020-06-08 20:00:00+00:00
9169,0.05025679219995982,2020-06-09 20:00:00+00:00
9170,0.05018968384714061,2020-06-10 20:00:00+00:00
9171,0.04832635207882917,2020-06-11 20:00:00+00:00
9172,0.046251431908675,2020-06-12 20:00:00+00:00
9173,0.045393346122366694,2020-06-15 20:00:00+00:00
9174,0.04400546455663628,2020-06-16 20:00:00+00:00
9175,0.04388333983548818,2020-06-17 20:00:00+00:00
9176,0.04378408189807306,2020-06-18 20:00:00+00:00
9177,0.04378023214771435,2020-06-19 20:00:00+00:00
9178,0.04336321201274151,2020-06-22 20:00:00+00:00
9179,0.04333873114104631,2020-06-23 20:00:00+00:00
9180,0.043337326795726515,2020-06-24 20:00:00+00:00
9181,0.04326817813429156,2020-06-25 20:00:00+00:00
9182,0.043275350780263,2020-06-26 20:00:00+00:00
9183,0.04306055666048849,2020-06-29 20:00:00+00:00
9184,0.0424975826814251,2020-06-30 20:00:00+00:00
9185,0.04250151443482293,2020-07-01 20:00:00+00:00
9186,0.04222548261661327,2020-07-02 20:00:00+00:00
9187,0.04225256462218294,2020-07-06 20:00:00+00:00
9188,0.04221863024489487,2020-07-07 20:00:00+00:00
9189,0.04224054860475384,2020-07-08 20:00:00+00:00
9190,0.04215022242004649,2020-07-09 20:00:00+00:00
9191,0.04212680775574597,2020-07-10 20:00:00+00:00
9192,0.04212679371173987,2020-07-13 20:00:00+00:00
9193,0.042044081681936386,2020-07-14 20:00:00+00:00
9194,0.04203880247246839,2020-07-15 20:00:00+00:00
9195,0.041964081991536485,2020-07-16 20:00:00+00:00
9196,0.041924058597257424,2020-07-17 20:00:00+00:00
9197,0.041909634402610925,2020-07-20 20:00:00+00:00
9198,0.04118847910021936,2020-07-21 20:00:00+00:00
9199,0.041187488247515426,2020-07-22 20:00:00+00:00
9200,0.041215306243699505,2020-07-23 20:00:00+00:00
9201,0.04119970729383346,2020-07-24 20:00:00+00:00
9202,0.04196831821065806,2020-07-27 20:00:00+00:00
9203,0.04193289141964589,2020-07-28 20:00:00+00:00
9204,0.04183362284207306,2020-07-29 20:00:00+00:00
9205,0.04157066557099905,2020-07-30 20:00:00+00:00
9206,0.041583634931016036,2020-07-31 20:00:00+00:00
9207,0.04152286783535441,2020-08-03 20:00:00+00:00
9208,0.04151576186282282,2020-08-04 20:00:00+00:00
9209,0.04158493139135797,2020-08-05 20:00:00+00:00
9210,0.0414212320993412,2020-08-06 20:00:00+00:00
9211,0.04147250025417452,2020-08-07 20:00:00+00:00
9212,0.04148749454479881,2020-08-10 20:00:00+00:00
9213,0.04156794151582737,2020-08-11 20:00:00+00:00
9214,0.041565586671980154,2020-08-12 20:00:00+00:00
9215,0.04144604060215447,2020-08-13 20:00:00+00:00
9216,0.0414582304104897,2020-08-14 20:00:00+00:00
9217,0.04154875292296935,2020-08-17 20:00:00+00:00
9218,0.04094815866653723,2020-08-18 20:00:00+00:00
9219,0.040991069189508546,2020-08-19 20:00:00+00:00
9220,0.04098842782824626,2020-08-20 20:00:00+00:00
9221,0.040989637585924985,2020-08-21 20:00:00+00:00
9222,0.04098763928848987,2020-08-24 20:00:00+00:00
9223,0.04101894035650254,2020-08-25 20:00:00+00:00
9224,0.041027126219113925,2020-08-26 20:00:00+00:00
9225,0.04102224342701928,2020-08-27 20:00:00+00:00
9226,0.041039334629743615,2020-08-28 20:00:00+00:00
9227,0.04105004684172094,2020-08-31 20:00:00+00:00
9228,0.04106123422073709,2020-09-01 20:00:00+00:00
9229,0.04117835630535045,2020-09-02 20:00:00+00:00
9230,0.04137631944401625,2020-09-03 20:00:00+00:00
9231,0.041382375465662445,2020-09-04 20:00:00+00:00
9232,0.04148404292248165,2020-09-08 20:00:00+00:00
9233,0.04067533015968387,2020-09-09 20:00:00+00:00
9234,0.040647770485417734,2020-09-10 20:00:00+00:00
9235,0.04060666008342901,2020-09-11 20:00:00+00:00
9236,0.0406410695311359,2020-09-14 20:00:00+00:00
9237,0.04058764119721622,2020-09-15 20:00:00+00:00
9238,0.0406014698166345,2020-09-16 20:00:00+00:00
9239,0.040601025340260846,2020-09-17 20:00:00+00:00
9240,0.04059223955315506,2020-09-18 20:00:00+00:00
9241,0.040657503330610814,2020-09-21 20:00:00+00:00
9242,0.04065773719710927,2020-09-22 20:00:00+00:00
9243,0.040677171903495284,2020-09-23 20:00:00+00:00
9244,0.04059967498120015,2020-09-24 20:00:00+00:00
9245,0.04059949084551818,2020-09-25 20:00:00+00:00
9246,0.040564788674091634,2020-09-28 20:00:00+00:00
9247,0.04057428604980653,2020-09-29 20:00:00+00:00
9248,0.04055125670162863,2020-09-30 20:00:00+00:00
9249,0.040515240643343414,2020-10-01 20:00:00+00:00
9250,0.040515314823882535,2020-10-02 20:00:00+00:00
9251,0.04052224229179039,2020-10-05 20:00:00+00:00
9252,0.04049495269891339,2020-10-06 20:00:00+00:00
9253,0.0404953445819198,2020-10-07 20:00:00+00:00
9254,0.0401371491760816,2020-10-08 20:00:00+00:00
9255,0.040144357296780266,2020-10-09 20:00:00+00:00
9256,0.039030615453759125,2020-10-12 20:00:00+00:00
9257,0.03862790159275759,2020-10-13 20:00:00+00:00
9258,0.03860656511948537,2020-10-14 20:00:00+00:00
9259,0.03861747002653655,2020-10-15 20:00:00+00:00
9260,0.03863953163811074,2020-10-16 20:00:00+00:00
9261,0.03868989525316782,2020-10-19 20:00:00+00:00
9262,0.038663024344006834,2020-10-20 20:00:00+00:00
