,vol,Date_utc
8759,0.03422171880374283,2018-10-19 20:00:00+00:00
8760,0.034190829690733775,2018-10-22 20:00:00+00:00
8761,0.03514859025382086,2018-10-23 20:00:00+00:00
8762,0.03516490085361571,2018-10-24 20:00:00+00:00
8763,0.03564600544865905,2018-10-25 20:00:00+00:00
8764,0.03578986876173908,2018-10-26 20:00:00+00:00
8765,0.03579672313161885,2018-10-29 20:00:00+00:00
8766,0.03571804853005846,2018-10-30 20:00:00+00:00
8767,0.035716647656042114,2018-10-31 20:00:00+00:00
8768,0.035735810974385676,2018-11-01 20:00:00+00:00
8769,0.035736887272580696,2018-11-02 20:00:00+00:00
8770,0.03574779977468803,2018-11-05 21:00:00+00:00
8771,0.035722366136944544,2018-11-06 21:00:00+00:00
8772,0.03569841614898924,2018-11-07 21:00:00+00:00
8773,0.035684681142046044,2018-11-08 21:00:00+00:00
8774,0.03568138189390451,2018-11-09 21:00:00+00:00
8775,0.03586141573960536,2018-11-12 21:00:00+00:00
8776,0.035888353584889676,2018-11-13 21:00:00+00:00
8777,0.03583945668046867,2018-11-14 21:00:00+00:00
8778,0.035846938360523765,2018-11-15 21:00:00+00:00
8779,0.03585677609409863,2018-11-16 21:00:00+00:00
8780,0.03585573141055746,2018-11-19 21:00:00+00:00
8781,0.03587257364450503,2018-11-20 21:00:00+00:00
8782,0.03586387357192864,2018-11-21 21:00:00+00:00
8783,0.03594173124717948,2018-11-23 21:00:00+00:00
8784,0.0361480528735253,2018-11-26 21:00:00+00:00
8785,0.03604550577371276,2018-11-27 21:00:00+00:00
8786,0.03597712048001807,2018-11-28 21:00:00+00:00
8787,0.03599758514154539,2018-11-29 21:00:00+00:00
8788,0.03603727381059364,2018-11-30 21:00:00+00:00
8789,0.03605116376464899,2018-12-03 21:00:00+00:00
8790,0.036039953563627894,2018-12-04 21:00:00+00:00
8791,0.03601117452955356,2018-12-06 21:00:00+00:00
8792,0.03602101244317193,2018-12-07 21:00:00+00:00
8793,0.03603897299349714,2018-12-10 21:00:00+00:00
8794,0.03601526659775941,2018-12-11 21:00:00+00:00
8795,0.035977925641705606,2018-12-12 21:00:00+00:00
8796,0.0359972204510412,2018-12-13 21:00:00+00:00
8797,0.03604517068972604,2018-12-14 21:00:00+00:00
8798,0.03616898769427391,2018-12-17 21:00:00+00:00
8799,0.03618738522114839,2018-12-18 21:00:00+00:00
8800,0.03618987690568221,2018-12-19 21:00:00+00:00
8801,0.03634939843052952,2018-12-20 21:00:00+00:00
8802,0.036357650665295775,2018-12-21 21:00:00+00:00
8803,0.03647165356099451,2018-12-24 21:00:00+00:00
8804,0.03707300885481354,2018-12-26 21:00:00+00:00
8805,0.03712648422510897,2018-12-27 21:00:00+00:00
8806,0.037294341494626466,2018-12-28 21:00:00+00:00
8807,0.03729331996284464,2018-12-31 21:00:00+00:00
8808,0.037547764042491584,2019-01-02 21:00:00+00:00
8809,0.0375795591662291,2019-01-03 21:00:00+00:00
8810,0.03775820657761019,2019-01-04 21:00:00+00:00
8811,0.03790467714458219,2019-01-07 21:00:00+00:00
8812,0.03790387436315699,2019-01-08 21:00:00+00:00
8813,0.03790778464128807,2019-01-09 21:00:00+00:00
8814,0.037904065448510875,2019-01-10 21:00:00+00:00
8815,0.03787280292957832,2019-01-11 21:00:00+00:00
8816,0.03793891330896412,2019-01-14 21:00:00+00:00
8817,0.03796662393126663,2019-01-15 21:00:00+00:00
8818,0.0379605422716205,2019-01-16 21:00:00+00:00
8819,0.03792983488345166,2019-01-17 21:00:00+00:00
8820,0.038833067203236385,2019-01-18 21:00:00+00:00
8821,0.03882626265012825,2019-01-22 21:00:00+00:00
8822,0.03885213158298553,2019-01-23 21:00:00+00:00
8823,0.038861523551729095,2019-01-24 21:00:00+00:00
8824,0.038822712623928744,2019-01-25 21:00:00+00:00
8825,0.03842030735099508,2019-01-28 21:00:00+00:00
8826,0.03840740804630485,2019-01-29 21:00:00+00:00
8827,0.038468306840191466,2019-01-30 21:00:00+00:00
8828,0.03843790425989924,2019-01-31 21:00:00+00:00
8829,0.03845113108887739,2019-02-01 21:00:00+00:00
8830,0.0383814351066125,2019-02-04 21:00:00+00:00
8831,0.038418723912989464,2019-02-05 21:00:00+00:00
8832,0.03842800173317588,2019-02-06 21:00:00+00:00
8833,0.038478784907995445,2019-02-07 21:00:00+00:00
8834,0.03840143002879858,2019-02-08 21:00:00+00:00
8835,0.03841432684861952,2019-02-11 21:00:00+00:00
8836,0.038402744024528056,2019-02-12 21:00:00+00:00
8837,0.03839250146631608,2019-02-13 21:00:00+00:00
8838,0.03837574590521863,2019-02-14 21:00:00+00:00
8839,0.03831630204178224,2019-02-15 21:00:00+00:00
8840,0.038311313276345474,2019-02-19 21:00:00+00:00
8841,0.03831547364748679,2019-02-20 21:00:00+00:00
8842,0.03837908489320284,2019-02-21 21:00:00+00:00
8843,0.038378380892158434,2019-02-22 21:00:00+00:00
8844,0.038382927161989724,2019-02-25 21:00:00+00:00
8845,0.03838146881597128,2019-02-26 21:00:00+00:00
8846,0.03838519059942839,2019-02-27 21:00:00+00:00
8847,0.03839235627817345,2019-02-28 21:00:00+00:00
8848,0.038618557860738915,2019-03-01 21:00:00+00:00
8849,0.03867373470294446,2019-03-04 21:00:00+00:00
8850,0.03871611607423029,2019-03-05 21:00:00+00:00
8851,0.03868426583474703,2019-03-06 21:00:00+00:00
8852,0.03867913503820062,2019-03-07 21:00:00+00:00
8853,0.038698970573615,2019-03-08 21:00:00+00:00
8854,0.038697981621213746,2019-03-11 20:00:00+00:00
8855,0.03870219400977894,2019-03-12 20:00:00+00:00
8856,0.03871842484334141,2019-03-13 20:00:00+00:00
8857,0.03834889718233453,2019-03-14 20:00:00+00:00
8858,0.03816373787717789,2019-03-15 20:00:00+00:00
8859,0.03813712429194869,2019-03-18 20:00:00+00:00
8860,0.037992709102668165,2019-03-19 20:00:00+00:00
8861,0.03783050734722248,2019-03-20 20:00:00+00:00
8862,0.03754594287348083,2019-03-21 20:00:00+00:00
8863,0.037378415248820525,2019-03-22 20:00:00+00:00
8864,0.0373672747989752,2019-03-25 20:00:00+00:00
8865,0.03735231571405783,2019-03-26 20:00:00+00:00
8866,0.037241894250083125,2019-03-27 20:00:00+00:00
8867,0.037243057766238284,2019-03-28 20:00:00+00:00
8868,0.037214012685212856,2019-03-29 20:00:00+00:00
8869,0.03724989201459728,2019-04-01 20:00:00+00:00
8870,0.03720445359852754,2019-04-02 20:00:00+00:00
8871,0.037217836574735375,2019-04-03 20:00:00+00:00
8872,0.03757854517426445,2019-04-04 20:00:00+00:00
8873,0.03758903812907016,2019-04-05 20:00:00+00:00
8874,0.03753077346880935,2019-04-08 20:00:00+00:00
8875,0.037499279448040546,2019-04-09 20:00:00+00:00
8876,0.037508937824297844,2019-04-10 20:00:00+00:00
8877,0.037547082755918205,2019-04-11 20:00:00+00:00
8878,0.03753240851462606,2019-04-12 20:00:00+00:00
8879,0.0374849354216325,2019-04-15 20:00:00+00:00
8880,0.03752189411602089,2019-04-16 20:00:00+00:00
8881,0.03750309608878771,2019-04-17 20:00:00+00:00
8882,0.03750515825628194,2019-04-18 20:00:00+00:00
8883,0.03741616077533814,2019-04-22 20:00:00+00:00
8884,0.03735446927916751,2019-04-23 20:00:00+00:00
8885,0.037328727046676266,2019-04-24 20:00:00+00:00
8886,0.03742905777306426,2019-04-25 20:00:00+00:00
8887,0.03755341184152763,2019-04-26 20:00:00+00:00
8888,0.037592689174370794,2019-04-29 20:00:00+00:00
8889,0.03759074518674101,2019-04-30 20:00:00+00:00
8890,0.03756191943380735,2019-05-01 20:00:00+00:00
8891,0.03762581597048646,2019-05-02 20:00:00+00:00
8892,0.037732022978213375,2019-05-03 20:00:00+00:00
8893,0.037729374637081516,2019-05-06 20:00:00+00:00
8894,0.037746855966557,2019-05-07 20:00:00+00:00
8895,0.037709707466357795,2019-05-08 20:00:00+00:00
8896,0.03765578767984626,2019-05-09 20:00:00+00:00
8897,0.03764979659819431,2019-05-10 20:00:00+00:00
8898,0.03779859853376507,2019-05-13 20:00:00+00:00
8899,0.03782799138779933,2019-05-14 20:00:00+00:00
8900,0.037810926754295385,2019-05-15 20:00:00+00:00
8901,0.03778005031487513,2019-05-16 20:00:00+00:00
8902,0.038060361939386764,2019-05-17 20:00:00+00:00
8903,0.038062355280177,2019-05-20 20:00:00+00:00
8904,0.03804541906067145,2019-05-21 20:00:00+00:00
8905,0.03821924363705592,2019-05-22 20:00:00+00:00
8906,0.03770095074707922,2019-05-23 20:00:00+00:00
8907,0.03772656685464686,2019-05-24 20:00:00+00:00
8908,0.037728495156931455,2019-05-28 20:00:00+00:00
8909,0.03761014641722616,2019-05-29 20:00:00+00:00
8910,0.03754964852958796,2019-05-30 20:00:00+00:00
8911,0.03755789087730001,2019-05-31 20:00:00+00:00
8912,0.03752599105485452,2019-06-03 20:00:00+00:00
8913,0.0379111472958331,2019-06-04 20:00:00+00:00
8914,0.037851704565302076,2019-06-05 20:00:00+00:00
8915,0.03786096105577384,2019-06-06 20:00:00+00:00
8916,0.03781644123069877,2019-06-07 20:00:00+00:00
8917,0.03783139100220075,2019-06-10 20:00:00+00:00
8918,0.037773239862961355,2019-06-11 20:00:00+00:00
8919,0.03784032141371848,2019-06-12 20:00:00+00:00
8920,0.037826793470398024,2019-06-13 20:00:00+00:00
8921,0.037824733958624894,2019-06-14 20:00:00+00:00
8922,0.037936359907912644,2019-06-17 20:00:00+00:00
8923,0.037916880690016336,2019-06-18 20:00:00+00:00
8924,0.03789433024993437,2019-06-19 20:00:00+00:00
8925,0.03766111603896114,2019-06-20 20:00:00+00:00
8926,0.037666414341493606,2019-06-21 20:00:00+00:00
8927,0.037670558655291196,2019-06-24 20:00:00+00:00
8928,0.03762988558852735,2019-06-25 20:00:00+00:00
8929,0.03762023641952187,2019-06-26 20:00:00+00:00
8930,0.03763083598346556,2019-06-27 20:00:00+00:00
8931,0.03762934715000243,2019-06-28 20:00:00+00:00
8932,0.037642757325879114,2019-07-01 20:00:00+00:00
8933,0.037609561489269826,2019-07-02 20:00:00+00:00
8934,0.03763619677834213,2019-07-03 20:00:00+00:00
8935,0.03763793054142387,2019-07-05 20:00:00+00:00
8936,0.03763872264401727,2019-07-08 20:00:00+00:00
8937,0.03761636926643535,2019-07-09 20:00:00+00:00
8938,0.03764116091357669,2019-07-10 20:00:00+00:00
8939,0.037621781059300606,2019-07-11 20:00:00+00:00
8940,0.03758241347528453,2019-07-12 20:00:00+00:00
8941,0.03764577649270262,2019-07-15 20:00:00+00:00
8942,0.03759435565270732,2019-07-16 20:00:00+00:00
8943,0.03756863690787276,2019-07-17 20:00:00+00:00
8944,0.0375287659985666,2019-07-18 20:00:00+00:00
8945,0.037542700538475575,2019-07-19 20:00:00+00:00
8946,0.03606511636709034,2019-07-22 20:00:00+00:00
8947,0.036083456451395844,2019-07-23 20:00:00+00:00
8948,0.0360861793741119,2019-07-24 20:00:00+00:00
8949,0.03642988336222268,2019-07-25 20:00:00+00:00
8950,0.03640015092847696,2019-07-26 20:00:00+00:00
8951,0.03634355625197119,2019-07-29 20:00:00+00:00
8952,0.03638461521256004,2019-07-30 20:00:00+00:00
8953,0.036384083022308215,2019-07-31 20:00:00+00:00
8954,0.03640754943313362,2019-08-01 20:00:00+00:00
8955,0.036372923600114376,2019-08-02 20:00:00+00:00
8956,0.03640369013308056,2019-08-05 20:00:00+00:00
8957,0.03596135559379284,2019-08-06 20:00:00+00:00
8958,0.03596385105068359,2019-08-07 20:00:00+00:00
8959,0.03587765473884001,2019-08-08 20:00:00+00:00
8960,0.03588769652877155,2019-08-09 20:00:00+00:00
8961,0.035922367687571906,2019-08-12 20:00:00+00:00
8962,0.03595912362210836,2019-08-13 20:00:00+00:00
8963,0.03619361887665447,2019-08-14 20:00:00+00:00
8964,0.036182078491767175,2019-08-15 20:00:00+00:00
8965,0.036180978165458795,2019-08-16 20:00:00+00:00
8966,0.03623773294014018,2019-08-19 20:00:00+00:00
8967,0.03623743636617364,2019-08-20 20:00:00+00:00
8968,0.03616525679697502,2019-08-21 20:00:00+00:00
8969,0.03612249213017202,2019-08-22 20:00:00+00:00
8970,0.036254360376430914,2019-08-23 20:00:00+00:00
8971,0.03604620096809174,2019-08-26 20:00:00+00:00
8972,0.03562948626477628,2019-08-27 20:00:00+00:00
8973,0.03560777565795121,2019-08-28 20:00:00+00:00
8974,0.03556215506657277,2019-08-29 20:00:00+00:00
8975,0.03558049126470272,2019-08-30 20:00:00+00:00
8976,0.03555680500253536,2019-09-03 20:00:00+00:00
8977,0.03557721202411175,2019-09-04 20:00:00+00:00
8978,0.035610106109047496,2019-09-05 20:00:00+00:00
8979,0.03547041807690201,2019-09-06 20:00:00+00:00
8980,0.035492538339060124,2019-09-09 20:00:00+00:00
8981,0.03550805660620771,2019-09-10 20:00:00+00:00
8982,0.03564971872249315,2019-09-11 20:00:00+00:00
8983,0.03564985180059445,2019-09-12 20:00:00+00:00
8984,0.035601888291078715,2019-09-13 20:00:00+00:00
8985,0.03560472336640389,2019-09-16 20:00:00+00:00
8986,0.03446492269769205,2019-09-17 20:00:00+00:00
8987,0.032602609592925186,2019-09-18 20:00:00+00:00
8988,0.032553320841744914,2019-09-19 20:00:00+00:00
8989,0.03256344926017474,2019-09-20 20:00:00+00:00
8990,0.03244155167202034,2019-09-23 20:00:00+00:00
8991,0.032480116751763974,2019-09-24 20:00:00+00:00
8992,0.03239780393211416,2019-09-25 20:00:00+00:00
8993,0.032479815069847394,2019-09-26 20:00:00+00:00
8994,0.03244694419811751,2019-09-27 20:00:00+00:00
8995,0.032427204307667365,2019-09-30 20:00:00+00:00
8996,0.03240054995094253,2019-10-01 20:00:00+00:00
8997,0.03240286178137051,2019-10-02 20:00:00+00:00
8998,0.03223883487827861,2019-10-03 20:00:00+00:00
8999,0.032222624089814494,2019-10-04 20:00:00+00:00
9000,0.032216383289748934,2019-10-07 20:00:00+00:00
9001,0.032207986310549164,2019-10-08 20:00:00+00:00
9002,0.0322291244527647,2019-10-09 20:00:00+00:00
9003,0.031170292913714506,2019-10-10 20:00:00+00:00
9004,0.031157706711119528,2019-10-11 20:00:00+00:00
9005,0.030685568223656822,2019-10-14 20:00:00+00:00
9006,0.030507528115852743,2019-10-15 20:00:00+00:00
9007,0.030501009785521574,2019-10-16 20:00:00+00:00
9008,0.03049279200217924,2019-10-17 20:00:00+00:00
9009,0.0304801411945281,2019-10-18 20:00:00+00:00
9010,0.030460073089487588,2019-10-21 20:00:00+00:00
9011,0.030462268635133533,2019-10-22 20:00:00+00:00
9012,0.030450001794160353,2019-10-23 20:00:00+00:00
9013,0.03251604039767309,2019-10-24 20:00:00+00:00
9014,0.03305753607611985,2019-10-25 20:00:00+00:00
9015,0.033052573439102506,2019-10-28 20:00:00+00:00
9016,0.033130016354219395,2019-10-29 20:00:00+00:00
9017,0.032940445460928475,2019-10-30 20:00:00+00:00
9018,0.03290940362546505,2019-10-31 20:00:00+00:00
9019,0.03289630051735493,2019-11-01 20:00:00+00:00
9020,0.03289690532728613,2019-11-04 21:00:00+00:00
9021,0.03287930519766618,2019-11-05 21:00:00+00:00
9022,0.03293324715821198,2019-11-06 21:00:00+00:00
9023,0.03296091635137121,2019-11-07 21:00:00+00:00
9024,0.03291539543782709,2019-11-08 21:00:00+00:00
9025,0.03286126722276222,2019-11-11 21:00:00+00:00
9026,0.03263506681123966,2019-11-12 21:00:00+00:00
9027,0.03264069898829366,2019-11-13 21:00:00+00:00
9028,0.03263803393500896,2019-11-14 21:00:00+00:00
9029,0.0326164845657575,2019-11-15 21:00:00+00:00
9030,0.03257405264904793,2019-11-18 21:00:00+00:00
9031,0.03258770867972087,2019-11-19 21:00:00+00:00
9032,0.03261470632057858,2019-11-20 21:00:00+00:00
9033,0.03261275681166097,2019-11-21 21:00:00+00:00
9034,0.03284139483929167,2019-11-22 21:00:00+00:00
9035,0.03282245809550361,2019-11-25 21:00:00+00:00
9036,0.03285245905662282,2019-11-26 21:00:00+00:00
9037,0.03285562473119018,2019-11-27 21:00:00+00:00
9038,0.032808070997697295,2019-11-29 21:00:00+00:00
9039,0.03276703038918482,2019-12-02 21:00:00+00:00
9040,0.03262439094977581,2019-12-03 21:00:00+00:00
9041,0.03256074531380452,2019-12-04 21:00:00+00:00
9042,0.032555311016280696,2019-12-05 21:00:00+00:00
9043,0.03238915417617416,2019-12-06 21:00:00+00:00
9044,0.03238457221923809,2019-12-09 21:00:00+00:00
9045,0.03204547940780888,2019-12-10 21:00:00+00:00
9046,0.03135885414266384,2019-12-11 21:00:00+00:00
9047,0.031316889777031114,2019-12-12 21:00:00+00:00
9048,0.031115600772920034,2019-12-13 21:00:00+00:00
9049,0.03138273699219725,2019-12-16 21:00:00+00:00
9050,0.031067344733719828,2019-12-17 21:00:00+00:00
9051,0.031081057968388472,2019-12-18 21:00:00+00:00
9052,0.030915762229951096,2019-12-19 21:00:00+00:00
9053,0.030727133926842842,2019-12-20 21:00:00+00:00
9054,0.030797387537841562,2019-12-23 21:00:00+00:00
9055,0.030804337679159355,2019-12-24 21:00:00+00:00
9056,0.030793088493760327,2019-12-26 21:00:00+00:00
9057,0.03079170669089421,2019-12-27 21:00:00+00:00
9058,0.03078862635535171,2019-12-30 21:00:00+00:00
9059,0.030736901265482976,2019-12-31 21:00:00+00:00
9060,0.030786004446235325,2020-01-02 21:00:00+00:00
9061,0.030839240055225297,2020-01-03 21:00:00+00:00
9062,0.029674428267997974,2020-01-06 21:00:00+00:00
9063,0.029755699081063642,2020-01-07 21:00:00+00:00
9064,0.029794152486434765,2020-01-08 21:00:00+00:00
9065,0.029827561574958146,2020-01-09 21:00:00+00:00
9066,0.029814353991916037,2020-01-10 21:00:00+00:00
9067,0.030435237315197587,2020-01-13 21:00:00+00:00
9068,0.030468218461360132,2020-01-14 21:00:00+00:00
9069,0.030486362263867715,2020-01-15 21:00:00+00:00
9070,0.03049194109408416,2020-01-16 21:00:00+00:00
9071,0.030482662724555392,2020-01-17 21:00:00+00:00
9072,0.03080733068046032,2020-01-21 21:00:00+00:00
9073,0.030865257190223462,2020-01-22 21:00:00+00:00
9074,0.030848834241302442,2020-01-23 21:00:00+00:00
9075,0.03078992821598859,2020-01-24 21:00:00+00:00
9076,0.030800203800889683,2020-01-27 21:00:00+00:00
9077,0.03078437616158798,2020-01-28 21:00:00+00:00
9078,0.030813931851227726,2020-01-29 21:00:00+00:00
9079,0.03146107406218791,2020-01-30 21:00:00+00:00
9080,0.03144899418789342,2020-01-31 21:00:00+00:00
9081,0.03385738792201082,2020-02-03 21:00:00+00:00
9082,0.034908889670815076,2020-02-04 21:00:00+00:00
9083,0.036699943878492826,2020-02-05 21:00:00+00:00
9084,0.03661323632631617,2020-02-06 21:00:00+00:00
9085,0.03661199060572252,2020-02-07 21:00:00+00:00
9086,0.03664686950571019,2020-02-10 21:00:00+00:00
9087,0.03664357682536597,2020-02-11 21:00:00+00:00
9088,0.03649960814312591,2020-02-12 21:00:00+00:00
9089,0.036598626119875126,2020-02-13 21:00:00+00:00
9090,0.03621064271442743,2020-02-14 21:00:00+00:00
9091,0.036396443689728386,2020-02-18 21:00:00+00:00
9092,0.03654956913045756,2020-02-19 21:00:00+00:00
9093,0.03658312447465209,2020-02-20 21:00:00+00:00
9094,0.03658289547933546,2020-02-21 21:00:00+00:00
9095,0.036916395327509996,2020-02-24 21:00:00+00:00
9096,0.03701327631106065,2020-02-25 21:00:00+00:00
9097,0.03701468253078565,2020-02-26 21:00:00+00:00
9098,0.03797625334033477,2020-02-27 21:00:00+00:00
9099,0.0379990046939572,2020-02-28 21:00:00+00:00
9100,0.0384784074130813,2020-03-02 21:00:00+00:00
9101,0.03844093935508749,2020-03-03 21:00:00+00:00
9102,0.03843256052534437,2020-03-04 21:00:00+00:00
9103,0.03849364529192473,2020-03-05 21:00:00+00:00
9104,0.03855451154792959,2020-03-06 21:00:00+00:00
9105,0.03951741076564073,2020-03-09 20:00:00+00:00
9106,0.03966699665754672,2020-03-10 20:00:00+00:00
9107,0.03966192110104267,2020-03-11 20:00:00+00:00
9108,0.04038539798261511,2020-03-12 20:00:00+00:00
9109,0.04042195025288409,2020-03-13 20:00:00+00:00
9110,0.04221522911911746,2020-03-16 20:00:00+00:00
9111,0.04223313406108918,2020-03-17 20:00:00+00:00
9112,0.04350329448862854,2020-03-18 20:00:00+00:00
9113,0.04503314094066682,2020-03-19 20:00:00+00:00
9114,0.0446985556855935,2020-03-20 20:00:00+00:00
9115,0.04467976274796324,2020-03-23 20:00:00+00:00
9116,0.045842746957567765,2020-03-24 20:00:00+00:00
9117,0.04602602397806934,2020-03-25 20:00:00+00:00
9118,0.046048340334687556,2020-03-26 20:00:00+00:00
9119,0.0460440685773653,2020-03-27 20:00:00+00:00
9120,0.046076251467052715,2020-03-30 20:00:00+00:00
9121,0.04614409633705748,2020-03-31 20:00:00+00:00
9122,0.04644229189232549,2020-04-01 20:00:00+00:00
9123,0.04659506999549784,2020-04-02 20:00:00+00:00
9124,0.04671863015252493,2020-04-03 20:00:00+00:00
9125,0.046868688539763136,2020-04-06 20:00:00+00:00
9126,0.04699091740976018,2020-04-07 20:00:00+00:00
9127,0.04696563035609044,2020-04-08 20:00:00+00:00
9128,0.04693725347307212,2020-04-09 20:00:00+00:00
9129,0.04755698936546429,2020-04-13 20:00:00+00:00
9130,0.04785172303216111,2020-04-14 20:00:00+00:00
9131,0.047860650433124576,2020-04-15 20:00:00+00:00
9132,0.047842586706754134,2020-04-16 20:00:00+00:00
9133,0.047783841832147636,2020-04-17 20:00:00+00:00
9134,0.04772817153743835,2020-04-20 20:00:00+00:00
9135,0.04804281414357949,2020-04-21 20:00:00+00:00
9136,0.04813959340059122,2020-04-22 20:00:00+00:00
9137,0.048205564568647434,2020-04-23 20:00:00+00:00
9138,0.04821358516128652,2020-04-24 20:00:00+00:00
9139,0.048593892993486584,2020-04-27 20:00:00+00:00
9140,0.04852812471147282,2020-04-28 20:00:00+00:00
9141,0.048566663431325284,2020-04-29 20:00:00+00:00
9142,0.04860129446981652,2020-04-30 20:00:00+00:00
9143,0.04908665156379233,2020-05-01 20:00:00+00:00
9144,0.04906782637529393,2020-05-04 20:00:00+00:00
9145,0.049020765903352664,2020-05-05 20:00:00+00:00
9146,0.04902410532093246,2020-05-06 20:00:00+00:00
9147,0.04883762135405737,2020-05-07 20:00:00+00:00
9148,0.04891543630819061,2020-05-08 20:00:00+00:00
9149,0.04888431115126079,2020-05-11 20:00:00+00:00
9150,0.0488754104430749,2020-05-12 20:00:00+00:00
9151,0.048913454191193605,2020-05-13 20:00:00+00:00
9152,0.04890592505268006,2020-05-14 20:00:00+00:00
9153,0.04888905173053987,2020-05-15 20:00:00+00:00
9154,0.048823293368304675,2020-05-18 20:00:00+00:00
9155,0.048595696878623466,2020-05-19 20:00:00+00:00
9156,0.04859293203983686,2020-05-20 20:00:00+00:00
9157,0.04852505569405371,2020-05-21 20:00:00+00:00
9158,0.04853361071344166,2020-05-22 20:00:00+00:00
9159,0.048484576551525445,2020-05-26 20:00:00+00:00
9160,0.04847831906055405,2020-05-27 20:00:00+00:00
9161,0.048425051364838836,2020-05-28 20:00:00+00:00
9162,0.04845196724205611,2020-05-29 20:00:00+00:00
9163,0.04865289540783516,2020-06-01 20:00:00+00:00
9164,0.048611896548766444,2020-06-02 20:00:00+00:00
9165,0.04861025326740792,2020-06-03 20:00:00+00:00
9166,0.04864327879166026,2020-06-04 20:00:00+00:00
9167,0.04859860426210889,2020-06-05 20:00:00+00:00
9168,0.04878084104866021,2020-06-08 20:00:00+00:00
9169,0.048792976795103436,2020-06-09 20:00:00+00:00
9170,0.049054600108990515,2020-06-10 20:00:00+00:00
9171,0.04919473359613682,2020-06-11 20:00:00+00:00
9172,0.04927999173049383,2020-06-12 20:00:00+00:00
9173,0.04939371666377902,2020-06-15 20:00:00+00:00
9174,0.04940111414191085,2020-06-16 20:00:00+00:00
9175,0.049386436970898666,2020-06-17 20:00:00+00:00
9176,0.04932422369581484,2020-06-18 20:00:00+00:00
9177,0.049319333102985356,2020-06-19 20:00:00+00:00
9178,0.049312035635100074,2020-06-22 20:00:00+00:00
9179,0.04930899319432471,2020-06-23 20:00:00+00:00
9180,0.04936451415194848,2020-06-24 20:00:00+00:00
9181,0.049376921967925855,2020-06-25 20:00:00+00:00
9182,0.049407235717476766,2020-06-26 20:00:00+00:00
9183,0.04945978641229178,2020-06-29 20:00:00+00:00
9184,0.04961892773553779,2020-06-30 20:00:00+00:00
9185,0.04965521017839562,2020-07-01 20:00:00+00:00
9186,0.04986449009921211,2020-07-02 20:00:00+00:00
9187,0.05052505248949255,2020-07-06 20:00:00+00:00
9188,0.05051292073885188,2020-07-07 20:00:00+00:00
9189,0.05053597440870611,2020-07-08 20:00:00+00:00
9190,0.05053846857402246,2020-07-09 20:00:00+00:00
9191,0.05007956099819883,2020-07-10 20:00:00+00:00
9192,0.05013904589511437,2020-07-13 20:00:00+00:00
9193,0.050114128592569446,2020-07-14 20:00:00+00:00
9194,0.05010423819336236,2020-07-15 20:00:00+00:00
9195,0.05015917042665377,2020-07-16 20:00:00+00:00
9196,0.050092748103443524,2020-07-17 20:00:00+00:00
9197,0.05039308634911195,2020-07-20 20:00:00+00:00
9198,0.050465941335152406,2020-07-21 20:00:00+00:00
9199,0.050467352367243125,2020-07-22 20:00:00+00:00
9200,0.050609644023960884,2020-07-23 20:00:00+00:00
9201,0.05081777969967009,2020-07-24 20:00:00+00:00
9202,0.05104237842296827,2020-07-27 20:00:00+00:00
9203,0.05109553414920022,2020-07-28 20:00:00+00:00
9204,0.05108520446586976,2020-07-29 20:00:00+00:00
9205,0.05087060612627278,2020-07-30 20:00:00+00:00
9206,0.05093147574628338,2020-07-31 20:00:00+00:00
9207,0.05096038666352294,2020-08-03 20:00:00+00:00
9208,0.05094283108765799,2020-08-04 20:00:00+00:00
9209,0.05093997803184703,2020-08-05 20:00:00+00:00
9210,0.050901262319663264,2020-08-06 20:00:00+00:00
9211,0.05094764628455014,2020-08-07 20:00:00+00:00
9212,0.050856198518140744,2020-08-10 20:00:00+00:00
9213,0.0509195770582506,2020-08-11 20:00:00+00:00
9214,0.05151485625985299,2020-08-12 20:00:00+00:00
9215,0.05155841426076796,2020-08-13 20:00:00+00:00
9216,0.051547327560725484,2020-08-14 20:00:00+00:00
9217,0.051963549588807334,2020-08-17 20:00:00+00:00
9218,0.051969889650787984,2020-08-18 20:00:00+00:00
9219,0.051943954573880895,2020-08-19 20:00:00+00:00
9220,0.05203022206439271,2020-08-20 20:00:00+00:00
9221,0.052022228471571653,2020-08-21 20:00:00+00:00
9222,0.05205012154872552,2020-08-24 20:00:00+00:00
9223,0.052050056921848435,2020-08-25 20:00:00+00:00
9224,0.05210574738002472,2020-08-26 20:00:00+00:00
9225,0.05213054746515381,2020-08-27 20:00:00+00:00
9226,0.05214253519669294,2020-08-28 20:00:00+00:00
9227,0.052648945138709734,2020-08-31 20:00:00+00:00
9228,0.05277930944752556,2020-09-01 20:00:00+00:00
9229,0.052955908909293664,2020-09-02 20:00:00+00:00
9230,0.05335082876048307,2020-09-03 20:00:00+00:00
9231,0.053316438337021814,2020-09-04 20:00:00+00:00
9232,0.05517501670808899,2020-09-08 20:00:00+00:00
9233,0.05527711243494927,2020-09-09 20:00:00+00:00
9234,0.05526985381324452,2020-09-10 20:00:00+00:00
9235,0.05517554673114693,2020-09-11 20:00:00+00:00
9236,0.055670286040397,2020-09-14 20:00:00+00:00
9237,0.055800155107882624,2020-09-15 20:00:00+00:00
9238,0.05582946931012681,2020-09-16 20:00:00+00:00
9239,0.05591956690793343,2020-09-17 20:00:00+00:00
9240,0.0558598276433691,2020-09-18 20:00:00+00:00
